"YEAR","QUARTER","CITY1","CITY2","PASSENGERS FROM CITY1 TO CITY2","PASSENGERS FROM CITY2 TO CITY1","FREIGHT FROM CITY1 TO CITY2","FREIGHT FROM CITY2 TO CITY1"
"2018","Q2","HONG KONG","MUMBAI","59355","61328","5556.9","5596.9"
"2018","Q2","ISTANBUL","DELHI","29040","34424","1620.3","2240.4"
"2018","Q2","ISTANBUL","MUMBAI","29540","31837","2455.1","2944.5"
"2018","Q2","JEDDAH","BENGALURU","7507","7342","106.3","330.3"
"2018","Q2","JEDDAH","CHENNAI","5525","5038","102.4","270.2"
"2018","Q2","JEDDAH","DELHI","30456","28599","264.7","1377.8"
"2018","Q2","JEDDAH","HYDERABAD","32551","25538","53.0","606.0"
"2018","Q2","JEDDAH","KOCHI","47572","34525","253.8","1498.4"
"2018","Q2","JEDDAH","LUCKNOW","16615","13430","89.7","93.0"
"2018","Q2","JEDDAH","MUMBAI","50257","46274","398.4","1694.5"
"2018","Q2","JEDDAH","TRIVANDRUM","5952","3813","4.5","10.7"
"2018","Q2","KABUL","DELHI","28751","36576","173.6","1058.4"
"2018","Q2","KANDAHAR","DELHI","1359","1416","0.0","0.0"
"2018","Q2","KATHMANDU","DELHI","106390","103522","121.8","596.8"
"2018","Q2","KATHMANDU","KOLKATA","5755","5510","0.1","3.6"
"2018","Q2","KATHMANDU","MUMBAI","13370","11938","25.5","13.7"
"2018","Q2","KATHMANDU","VARANASI","250","221","0.0","0.0"
"2018","Q2","KIGALI","MUMBAI","3061","4228","0.0","0.0"
"2018","Q2","KUALALUMPUR","AMRITSAR","12148","8997","0.0","0.0"
"2018","Q2","KUALALUMPUR","BENGALURU","23882","22493","309.8","400.1"
"2018","Q2","KUALALUMPUR","BHUBANESWAR","10588","11327","0.0","0.0"
"2018","Q2","KUALALUMPUR","CHENNAI","51130","49144","719.8","845.2"
"2018","Q2","KUALALUMPUR","DELHI","59892","66140","1928.9","1939.5"
"2018","Q2","KUALALUMPUR","HYDERABAD","29036","28170","197.7","256.5"
"2018","Q2","KUALALUMPUR","KOCHI","36495","34581","49.3","115.7"
"2018","Q2","KUALALUMPUR","KOLKATA","13737","14189","49.6","151.1"
"2018","Q2","KUALALUMPUR","MUMBAI","38561","38714","861.3","918.7"
"2018","Q2","KUALALUMPUR","TIRUCHIRAPALLY","74187","66893","10.2","366.2"
"2018","Q2","KUALALUMPUR","TRIVANDRUM","5042","4156","0.0","0.0"
"2018","Q2","KUALALUMPUR","VISAKHAPATNAM","7479","7148","87.3","80.6"
"2018","Q2","KUNMING","DELHI","4203","4762","0.0","0.0"
"2018","Q2","KUNMING","KOLKATA","8111","8865","94.4","106.8"
"2018","Q2","KUWAIT","AHMEDABAD","4940","5780","0.7","75.0"
"2018","Q2","KUWAIT","BENGALURU","3991","4450","16.8","0.7"
"2018","Q2","KUWAIT","CHENNAI","18964","15067","501.0","1151.2"
"2018","Q2","KUWAIT","DELHI","18879","22529","289.9","863.3"
"2018","Q2","KUWAIT","GOA","1726","2159","2.1","1.5"
"2018","Q2","KUWAIT","HYDERABAD","1435","1645","0.2","0.8"
"2018","Q2","KUWAIT","KOCHI","15310","15044","199.7","1048.7"
"2018","Q2","KUWAIT","KOZHIKODE","8624","7139","9.2","33.9"
"2018","Q2","KUWAIT","MANGALORE","2872","2949","1.3","0.0"
"2018","Q2","KUWAIT","MUMBAI","46341","47560","416.3","1820.5"
"2018","Q2","KUWAIT","TRIVANDRUM","8325","7336","10.1","57.7"
"2018","Q2","LAHORE","DELHI","470","1034","0.4","0.4"
"2018","Q2","LEIPZIG","BENGALURU","0","0","0.0","6.4"
"2018","Q2","LEIPZIG","DELHI","0","0","1535.9","3416.3"
"2018","Q2","LONDON","AHMEDABAD","6238","8706","63.5","297.3"
"2018","Q2","LONDON","BENGALURU","20634","22201","716.8","1354.8"
"2018","Q2","LONDON","CHENNAI","14773","17908","665.9","1242.1"
"2018","Q2","LONDON","DELHI","100607","132212","4193.0","7640.8"
"2018","Q2","LONDON","GOA","763","1174","0.0","0.0"
"2018","Q2","LONDON","HYDERABAD","15783","17464","532.2","953.9"
"2018","Q2","LONDON","MUMBAI","121219","143032","6162.0","9612.9"
"2018","Q2","LUXEMBOURG","DELHI","0","0","0.0","506.2"
"2018","Q2","MADRID","DELHI","6196","7506","164.3","319.5"
"2018","Q2","MALE","BENGALURU","6217","6314","0.0","181.0"
"2018","Q2","MALE","CHENNAI","1185","935","0.3","82.5"
"2018","Q2","MALE","DELHI","3341","3625","0.3","13.4"
"2018","Q2","MALE","KOCHI","5756","5911","0.0","20.0"
"2018","Q2","MALE","TRIVANDRUM","10840","11170","0.4","421.4"
"2018","Q2","MALPENSA","DELHI","11061","10819","377.6","367.0"
"2018","Q2","MALPENSA","MUMBAI","0","0","489.8","0.0"
"2018","Q2","MANCHESTER","GOA","1283","2436","0.0","0.0"
"2018","Q2","MARUITIUS","BENGALURU","3179","2744","50.5","124.0"
"2018","Q2","MARUITIUS","CHENNAI","2946","3512","4.4","210.3"
"2018","Q2","MARUITIUS","DELHI","8154","9117","44.9","378.2"
"2018","Q2","MARUITIUS","MUMBAI","20296","19881","19.2","921.2"
"2018","Q2","MAZAR-I-SHARIF","DELHI","1748","2421","3.3","0.0"
"2018","Q2","MEDINA","DELHI","6852","3540","1.1","0.0"
"2018","Q2","MEDINA","HYDERABAD","0","188","0.0","13.1"
"2018","Q2","MEDINA","MUMBAI","8505","4260","3.8","0.1"
"2018","Q2","MELBOURNE","DELHI","7817","8861","142.7","100.5"
"2018","Q2","MOSCOW","DELHI","29953","37684","102.1","1616.8"
"2018","Q2","MOSCOW","GOA","7050","9866","4.1","0.0"
"2018","Q2","MUENCHEN","DELHI","18821","23590","678.7","1437.6"
"2018","Q2","MUENCHEN","MUMBAI","17450","21984","1313.4","1173.0"
"2018","Q2","MUSCAT","AHMEDABAD","11243","10075","0.0","24.6"
"2018","Q2","MUSCAT","BENGALURU","26440","19730","37.9","575.2"
"2018","Q2","MUSCAT","CHENNAI","46319","39772","192.0","473.0"
"2018","Q2","MUSCAT","DELHI","61507","59896","197.6","574.3"
"2018","Q2","MUSCAT","GOA","10492","9328","51.0","103.1"
"2018","Q2","MUSCAT","HYDERABAD","38692","31801","8.4","372.7"
"2018","Q2","MUSCAT","JAIPUR","10373","10103","30.1","62.2"
"2018","Q2","MUSCAT","KOCHI","66000","55654","49.8","795.3"
"2018","Q2","MUSCAT","KOZHIKODE","62843","49139","15.9","606.2"
"2018","Q2","MUSCAT","LUCKNOW","26784","23901","5.6","174.0"
"2018","Q2","MUSCAT","MANGALORE","5205","4506","3.1","0.8"
"2018","Q2","MUSCAT","MUMBAI","74769","68379","106.1","1120.0"
"2018","Q2","MUSCAT","TRIVANDRUM","45995","37192","18.5","411.2"
"2018","Q2","NAIROBI","MUMBAI","26230","27987","15.4","384.4"
"2018","Q2","NARITA","DELHI","18301","23307","1921.2","1421.8"
"2018","Q2","NARITA","MUMBAI","11433","10494","0.0","0.0"
"2018","Q2","NAVOI","DELHI","0","0","320.3","522.1"
"2018","Q2","NEW YORK","DELHI","20709","24304","241.9","278.8"
"2018","Q2","NEW YORK","MUMBAI","1458","2044","288.7","165.4"
"2018","Q2","NEWARK","AHMEDABAD","1950","2969","0.0","0.0"
"2018","Q2","NEWARK","DELHI","23136","24925","285.2","785.9"
"2018","Q2","NEWARK","MUMBAI","41133","45894","613.1","312.0"
"2018","Q2","OSAKA","DELHI","1574","2039","174.1","164.6"
"2018","Q2","OSAKA","MUMBAI","618","660","18.2","8.1"
"2018","Q2","PARIS","BENGALURU","14708","15729","677.2","1113.5"
"2018","Q2","PARIS","CHENNAI","14951","16999","578.5","560.1"
"2018","Q2","PARIS","DELHI","26651","25437","1495.8","1257.4"
"2018","Q2","PARIS","MUMBAI","35864","49395","4602.2","2841.3"
"2018","Q2","PARO","DELHI","8820","9212","0.7","30.6"
"2018","Q2","PARO","KOLKATA","8856","8200","0.0","1.9"
"2018","Q2","PEKING","DELHI","27720","38195","1556.0","3106.1"
"2018","Q2","RANGOON","DELHI","708","681","0.0","2.1"
"2018","Q2","RANGOON","GAYA","1686","2586","0.0","0.0"
"2018","Q2","RANGOON","KOLKATA","2585","2691","0.9","57.4"
"2018","Q2","RASALKHAMA","KOZHIKODE","3822","3283","0.0","0.0"
"2018","Q2","RASALKHAMA","TRIVANDRUM","13","0","0.0","0.0"
"2018","Q2","REUNION","CHENNAI","810","1028","0.6","18.7"
"2018","Q2","RIYADH","BENGALURU","4469","2132","5.5","367.1"
"2018","Q2","RIYADH","CHENNAI","8676","6021","84.8","437.0"
"2018","Q2","RIYADH","DELHI","35701","31270","79.1","1020.8"
"2018","Q2","RIYADH","HYDERABAD","13459","10449","41.2","384.9"
"2018","Q2","RIYADH","KOCHI","24324","18690","39.9","740.8"
"2018","Q2","RIYADH","KOZHIKODE","9866","8514","13.3","102.4"
"2018","Q2","RIYADH","LUCKNOW","10241","8696","35.4","419.2"
"2018","Q2","RIYADH","MUMBAI","42274","35703","118.7","1336.2"
"2018","Q2","RIYADH","TRIVANDRUM","4657","3240","1.0","53.6"
"2018","Q2","ROME","DELHI","8173","8507","312.6","133.7"
"2018","Q2","SALALAH","KOCHI","1352","1359","0.0","0.1"
"2018","Q2","SALALAH","KOZHIKODE","1935","1834","0.0","0.4"
"2018","Q2","SALALAH","TRIVANDRUM","646","571","0.0","0.0"
"2018","Q2","SAN FRANCISCO","BENGALURU","1752","1567","1.5","0.0"
"2018","Q2","SAN FRANCISCO","DELHI","20125","22695","161.2","833.9"
"2018","Q2","SEOUL","DELHI","19608","26706","1270.9","515.1"
"2018","Q2","SEOUL","MUMBAI","6327","7088","280.3","249.4"
"2018","Q2","SEYCHELLES","MUMBAI","6417","7143","26.9","59.9"
"2018","Q2","SHANGHAI","DELHI","9846","9540","591.6","81.4"
"2018","Q2","SHANGHAI","MUMBAI","3297","2749","337.0","87.9"
"2018","Q2","SHARJAH","AHMEDABAD","13025","13165","9.6","184.2"
"2018","Q2","SHARJAH","BENGALURU","14406","12781","75.9","253.5"
"2018","Q2","SHARJAH","CHANDIGARH","3355","4497","0.0","0.0"
"2018","Q2","SHARJAH","CHENNAI","17908","17447","31.0","245.8"
"2018","Q2","SHARJAH","COIMBATORE","10385","10051","2.3","225.1"
"2018","Q2","SHARJAH","DELHI","27045","29034","109.5","478.5"
"2018","Q2","SHARJAH","GOA","9522","8617","70.2","118.8"
"2018","Q2","SHARJAH","HYDERABAD","25832","25117","9.6","283.9"
"2018","Q2","SHARJAH","JAIPUR","14152","13498","1.8","156.6"
"2018","Q2","SHARJAH","KOCHI","55356","51541","71.2","517.8"
"2018","Q2","SHARJAH","KOZHIKODE","61383","54562","34.9","615.3"
"2018","Q2","SHARJAH","LUCKNOW","13153","12372","0.0","2.6"
"2018","Q2","SHARJAH","MADURAI","175","0","0.0","0.0"
"2018","Q2","SHARJAH","MUMBAI","37812","38908","119.6","628.7"
"2018","Q2","SHARJAH","NAGPUR","7399","6804","0.6","53.7"
"2018","Q2","SHARJAH","TIRUCHIRAPALLY","13055","11575","0.4","203.5"
"2018","Q2","SHARJAH","TRIVANDRUM","65441","58824","3.3","727.3"
"2018","Q2","SHARJAH","VARANASI","14286","15125","0.2","0.0"
"2018","Q2","SINGAPORE","AHMEDABAD","13096","14943","515.4","844.7"
"2018","Q2","SINGAPORE","AMRITSAR","11910","13106","0.4","47.2"
"2018","Q2","SINGAPORE","BENGALURU","81945","79320","1741.1","2335.4"
"2018","Q2","SINGAPORE","CHENNAI","109059","116692","2621.5","3622.1"
"2018","Q2","SINGAPORE","COIMBATORE","15065","17595","5.6","173.1"
"2018","Q2","SINGAPORE","DELHI","104142","115508","3235.2","2984.0"
"2018","Q2","SINGAPORE","HYDERABAD","31294","30165","136.0","351.6"
"2018","Q2","SINGAPORE","KOCHI","24371","24756","38.4","254.9"
"2018","Q2","SINGAPORE","KOLKATA","17514","18419","666.4","876.7"
"2018","Q2","SINGAPORE","LUCKNOW","5745","5764","0.0","0.0"
"2018","Q2","SINGAPORE","MADURAI","11306","12652","0.0","94.8"
"2018","Q2","SINGAPORE","MUMBAI","120691","127934","5520.1","5495.6"
"2018","Q2","SINGAPORE","TIRUCHIRAPALLY","44646","42964","1.8","397.7"
"2018","Q2","SINGAPORE","TRIVANDRUM","7695","9255","2.6","72.3"
"2018","Q2","SINGAPORE","VISAKHAPATNAM","3508","4823","8.1","20.5"
"2018","Q2","STOCKHOLM","DELHI","6552","8296","91.4","244.6"
"2018","Q2","SYDNEY","DELHI","11498","13471","181.8","168.5"
"2018","Q2","TAIPAE","DELHI","4151","6349","581.0","377.5"
"2018","Q2","TAIPAE","MUMBAI","0","0","30.8","0.0"
"2018","Q2","TASHKENT","AMRITSAR","1785","2639","0.7","3.8"
"2018","Q2","TASHKENT","DELHI","11811","11100","32.2","503.4"
"2018","Q2","TEHRAN","DELHI","5164","5915","54.7","320.1"
"2018","Q2","TEHRAN","MUMBAI","2941","2899","10.0","51.0"
"2018","Q2","TELAVIV","DELHI","6946","7047","153.6","129.4"
"2018","Q2","TELAVIV","MUMBAI","5175","6082","221.7","297.9"
"2018","Q2","TOKYO","DELHI","11953","15149","1582.8","1078.1"
"2018","Q2","TORONTO","DELHI","12970","19768","168.0","103.6"
"2018","Q2","TORONTO","MUMBAI","6514","8929","233.4","90.8"
"2018","Q2","VIENNA","DELHI","8394","8171","211.7","161.8"
"2018","Q2","WASHINGTON, DC","DELHI","6537","10027","167.2","225.1"
"2018","Q2","WASHINGTON, DC","HYDERABAD","1064","0","0.0","0.0"
"2018","Q2","ZURICH","DELHI","15079","20177","1013.0","1531.5"
"2018","Q2","ZURICH","MUMBAI","15654","20203","1433.8","1690.7"
"2018","Q3","ABUDHABI","AHMEDABAD","13544","11566","55.3","90.5"
"2018","Q3","ABUDHABI","BENGALURU","32336","39156","432.1","766.3"
"2018","Q3","ABUDHABI","CHENNAI","30137","40150","149.1","194.2"
"2018","Q3","ABUDHABI","DELHI","64110","74674","685.9","1531.9"
"2018","Q3","ABUDHABI","HYDERABAD","33396","39830","150.1","239.9"
"2018","Q3","ABUDHABI","KOCHI","48375","50669","35.4","385.7"
"2018","Q3","ABUDHABI","KOLKATA","9022","10731","5.2","139.6"
"2018","Q3","ABUDHABI","KOZHIKODE","37844","42825","15.3","141.8"
"2018","Q3","ABUDHABI","LUCKNOW","10504","11301","0.6","96.9"
"2018","Q3","ABUDHABI","MADURAI","51","0","0.0","0.0"
"2018","Q3","ABUDHABI","MANGALORE","17750","17681","4.0","38.3"
"2018","Q3","ABUDHABI","MUMBAI","72505","83245","2071.4","3108.1"
"2018","Q3","ABUDHABI","PUNE","12327","12140","0.0","0.0"
"2018","Q3","ABUDHABI","TRIVANDRUM","34153","37312","12.8","198.8"
"2018","Q3","ADDIS ABABA","DELHI","20500","20593","1.4","413.8"
"2018","Q3","ADDIS ABABA","MUMBAI","37688","40171","702.3","3950.9"
"2018","Q3","ADEN","MUMBAI","1936","2094","0.0","8.2"
"2018","Q3","AL AIN","KOCHI","0","76","0.0","0.0"
"2018","Q3","AL AIN","KOZHIKODE","3464","3579","0.0","2.3"
"2018","Q3","AL AIN","TRIVANDRUM","42","0","0.0","0.0"
"2018","Q3","ALMATY","DELHI","9927","12250","65.8","192.6"
"2018","Q3","AMSTERDAM","BENGALURU","19881","23354","887.1","943.2"
"2018","Q3","AMSTERDAM","DELHI","41889","43861","2162.0","3031.4"
"2018","Q3","AMSTERDAM","MUMBAI","37515","40574","2485.2","2567.9"
"2018","Q3","ASHGABAT","AMRITSAR","8377","7725","0.0","16.2"
"2018","Q3","ASHGABAT","DELHI","6073","6141","0.0","79.4"
"2018","Q3","ASTANA","DELHI","3605","4430","5.0","11.0"
"2018","Q3","BAHRAIN","BENGALURU","9251","9455","1716.5","255.1"
"2018","Q3","BAHRAIN","CHENNAI","17025","19699","35.1","346.6"
"2018","Q3","BAHRAIN","DELHI","29869","30108","101.8","496.3"
"2018","Q3","BAHRAIN","HYDERABAD","14529","14106","8.8","223.6"
"2018","Q3","BAHRAIN","KOCHI","14212","15685","11.7","54.0"
"2018","Q3","BAHRAIN","KOZHIKODE","22902","22115","0.3","7.3"
"2018","Q3","BAHRAIN","MANGALORE","2004","2326","0.0","79.6"
"2018","Q3","BAHRAIN","MUMBAI","34074","37334","110.7","808.9"
"2018","Q3","BAHRAIN","TRIVANDRUM","14820","15011","22.4","92.2"
"2018","Q3","BANGKOK","AHMEDABAD","15093","14095","40.6","58.7"
"2018","Q3","BANGKOK","BENGALURU","23081","25098","1163.0","1332.0"
"2018","Q3","BANGKOK","BHUBANESWAR","587","443","0.0","0.0"
"2018","Q3","BANGKOK","CHANDIGARH","924","524","0.0","0.0"
"2018","Q3","BANGKOK","CHENNAI","21213","24965","1233.8","1483.0"
"2018","Q3","BANGKOK","DELHI","129110","131545","3917.3","1402.7"
"2018","Q3","BANGKOK","HYDERABAD","20164","23285","998.2","1095.0"
"2018","Q3","BANGKOK","JAIPUR","11523","11005","0.0","0.0"
"2018","Q3","BANGKOK","KOLKATA","70382","68610","1041.3","1429.2"
"2018","Q3","BANGKOK","LUCKNOW","5834","5528","0.0","0.0"
"2018","Q3","BANGKOK","MUMBAI","98694","98390","4162.3","2518.9"
"2018","Q3","BASRA","DELHI","10312","9514","0.0","0.0"
"2018","Q3","BIRMINGHAM","AMRITSAR","7070","6116","11.2","0.0"
"2018","Q3","BIRMINGHAM","DELHI","11847","12891","276.0","686.6"
"2018","Q3","BISHKEK","DELHI","5089","5949","3.2","61.0"
"2018","Q3","BRUSELLS","MUMBAI","12370","14021","505.5","710.8"
"2018","Q3","CAIRO","MUMBAI","5303","6366","16.6","90.2"
"2018","Q3","CHICAGO","DELHI","18466","21743","743.7","497.5"
"2018","Q3","CHICAGO","HYDERABAD","4235","5482","27.5","0.0"
"2018","Q3","CHITTAGONG","KOLKATA","21486","20752","0.0","5.6"
"2018","Q3","COLOGNE","MUMBAI","0","0","0.0","1320.4"
"2018","Q3","COLOMBO","BENGALURU","37607","35778","409.5","750.1"
"2018","Q3","COLOMBO","CHENNAI","120610","124654","1961.4","2206.2"
"2018","Q3","COLOMBO","COIMBATORE","5027","6044","4.3","133.8"
"2018","Q3","COLOMBO","DELHI","41318","44902","475.2","373.5"
"2018","Q3","COLOMBO","HYDERABAD","9003","8497","19.1","256.1"
"2018","Q3","COLOMBO","KOCHI","15857","19194","109.8","306.3"
"2018","Q3","COLOMBO","KOLKATA","3787","2429","14.4","118.7"
"2018","Q3","COLOMBO","MADURAI","16356","18886","0.5","230.9"
"2018","Q3","COLOMBO","MUMBAI","44800","45360","430.8","611.3"
"2018","Q3","COLOMBO","TIRUCHIRAPALLY","15800","16096","14.9","394.4"
"2018","Q3","COLOMBO","TRIVANDRUM","19227","14554","42.4","249.3"
"2018","Q3","COLOMBO","VARANASI","2500","1883","0.0","0.2"
"2018","Q3","COLOMBO","VISAKHAPATNAM","5782","10718","15.8","201.2"
"2018","Q3","COPENHAGEN","DELHI","9838","9796","247.8","375.5"
"2018","Q3","DAMMAM","DELHI","30117","31620","256.7","157.9"
"2018","Q3","DAMMAM","HYDERABAD","5709","5939","4.0","89.0"
"2018","Q3","DAMMAM","KOCHI","8086","7736","49.1","40.4"
"2018","Q3","DAMMAM","KOZHIKODE","17759","17387","69.1","8.1"
"2018","Q3","DAMMAM","MANGALORE","4855","5894","6.2","104.4"
"2018","Q3","DAMMAM","MUMBAI","18174","18917","491.9","1174.2"
"2018","Q3","DAMMAM","TRIVANDRUM","11891","14289","7.6","2.2"
"2018","Q3","DENPASAR","MUMBAI","6880","6555","287.2","403.0"
"2018","Q3","DHAKA","CHENNAI","1598","2037","15.0","65.1"
"2018","Q3","DHAKA","DELHI","18594","20100","263.8","90.7"
"2018","Q3","DHAKA","KOLKATA","88259","96598","573.5","542.5"
"2018","Q3","DHAKA","MUMBAI","13197","13324","126.8","83.7"
"2018","Q3","DOHA","AHMEDABAD","12068","12873","595.5","1468.4"
"2018","Q3","DOHA","AMRITSAR","11882","11398","3.4","50.6"
"2018","Q3","DOHA","BENGALURU","23933","26919","3058.4","4395.5"
"2018","Q3","DOHA","CHENNAI","34385","38867","4741.1","6320.9"
"2018","Q3","DOHA","DELHI","72534","72487","3310.0","4986.9"
"2018","Q3","DOHA","GOA","10003","10650","2.5","208.3"
"2018","Q3","DOHA","HYDERABAD","32333","32656","1092.8","2312.7"
"2018","Q3","DOHA","KOCHI","59313","65258","256.9","1697.7"
"2018","Q3","DOHA","KOLKATA","14391","16594","1276.3","1673.3"
"2018","Q3","DOHA","KOZHIKODE","51506","50503","5.2","603.0"
"2018","Q3","DOHA","MADURAI","971","0","0.0","0.0"
"2018","Q3","DOHA","MANGALORE","4697","6339","0.0","90.1"
"2018","Q3","DOHA","MUMBAI","63161","69128","5084.4","7125.0"
"2018","Q3","DOHA","NAGPUR","5253","7093","2.0","155.6"
"2018","Q3","DOHA","TRIVANDRUM","28893","33473","37.5","354.6"
"2018","Q3","DON MUEANG","BENGALURU","10098","9769","155.2","114.1"
"2018","Q3","DON MUEANG","CHENNAI","10357","10440","143.2","136.5"
"2018","Q3","DON MUEANG","JAIPUR","7671","7639","0.0","0.0"
"2018","Q3","DON MUEANG","KOCHI","6267","6578","0.0","0.0"
"2018","Q3","DON MUEANG","KOLKATA","13337","12302","124.6","157.6"
"2018","Q3","DON MUEANG","MUMBAI","5534","5731","0.0","0.0"
"2018","Q3","DUBAI","AHMEDABAD","48265","51844","875.6","2098.6"
"2018","Q3","DUBAI","AMRITSAR","29902","30749","4.1","87.1"
"2018","Q3","DUBAI","BENGALURU","91508","102769","3624.4","7534.1"
"2018","Q3","DUBAI","CHANDIGARH","11327","12673","0.0","0.0"
"2018","Q3","DUBAI","CHENNAI","116620","131216","3444.7","5721.6"
"2018","Q3","DUBAI","DELHI","248745","265424","3412.8","11561.5"
"2018","Q3","DUBAI","GOA","3777","2928","1.5","0.0"
"2018","Q3","DUBAI","HYDERABAD","121515","135018","879.8","4709.6"
"2018","Q3","DUBAI","JAIPUR","18444","20183","1.6","47.0"
"2018","Q3","DUBAI","KOCHI","122038","126952","1116.9","3736.0"
"2018","Q3","DUBAI","KOLKATA","37843","41180","901.8","3121.4"
"2018","Q3","DUBAI","KOZHIKODE","77464","78802","41.5","935.9"
"2018","Q3","DUBAI","LUCKNOW","21408","20770","2.5","61.8"
"2018","Q3","DUBAI","MADURAI","14921","15626","0.0","116.1"
"2018","Q3","DUBAI","MANGALORE","57792","61530","6.4","522.1"
"2018","Q3","DUBAI","MUMBAI","289767","317763","7222.2","11881.8"
"2018","Q3","DUBAI","PUNE","17632","19791","0.0","7.4"
"2018","Q3","DUBAI","TIRUCHIRAPALLY","12457","13248","1.9","108.6"
"2018","Q3","DUBAI","TRIVANDRUM","73074","79438","283.7","2981.3"
"2018","Q3","DUBAI","VISAKHAPATNAM","3419","2736","0.6","0.4"
"2018","Q3","DUSHANBE","DELHI","1158","2059","1.4","20.7"
"2018","Q3","FRANKFURT","BENGALURU","29896","31062","2292.9","2681.6"
"2018","Q3","FRANKFURT","CHENNAI","21452","22788","2698.8","1882.8"
"2018","Q3","FRANKFURT","DELHI","60988","62178","1236.5","2225.2"
"2018","Q3","FRANKFURT","HYDERABAD","0","0","278.8","1230.6"
"2018","Q3","FRANKFURT","MUMBAI","30066","31973","4719.5","3803.5"
"2018","Q3","GUANGZHOU","DELHI","37978","33268","4066.1","715.9"
"2018","Q3","GUANGZHOU","MUMBAI","0","0","1116.5","329.3"
"2018","Q3","HAA DHAALU ATOLL","TRIVANDRUM","564","662","0.0","6.8"
"2018","Q3","HELNSKI","DELHI","12238","10470","603.3","581.0"
"2018","Q3","HERAT","DELHI","1302","976","0.0","0.0"
"2018","Q3","HONG KONG","BENGALURU","19786","21639","2170.1","2431.1"
"2018","Q3","HONG KONG","CHENNAI","17348","20014","8361.9","4474.2"
"2018","Q3","HONG KONG","DELHI","60515","66709","12331.0","3675.8"
"2018","Q3","HONG KONG","HYDERABAD","8146","10500","521.2","778.0"
"2018","Q3","HONG KONG","KOLKATA","7439","8626","425.3","413.0"
"2018","Q3","HONG KONG","MUMBAI","51340","54100","5950.0","3600.2"
"2018","Q3","ISTANBUL","DELHI","30927","31557","1884.7","2049.1"
"2018","Q3","ISTANBUL","MUMBAI","29468","30074","2882.3","3125.1"
"2018","Q3","JEDDAH","BENGALURU","4743","3422","94.1","344.7"
"2018","Q3","JEDDAH","CHENNAI","6302","7273","104.6","384.9"
"2018","Q3","JEDDAH","DELHI","22210","22406","266.8","1077.1"
"2018","Q3","JEDDAH","HYDERABAD","19648","19522","44.0","679.0"
"2018","Q3","JEDDAH","KOCHI","25519","27488","134.3","743.6"
"2018","Q3","JEDDAH","LUCKNOW","12971","11239","11.1","165.5"
"2018","Q3","JEDDAH","MUMBAI","35384","41985","223.5","2072.9"
"2018","Q3","JEDDAH","TRIVANDRUM","6098","7188","3.3","33.4"
"2018","Q3","KABUL","DELHI","31704","29247","300.0","1174.0"
"2018","Q3","KANDAHAR","DELHI","1694","1417","0.0","0.0"
"2018","Q3","KATHMANDU","DELHI","88157","95628","147.7","701.1"
"2018","Q3","KATHMANDU","KOLKATA","3991","4500","0.0","1.6"
"2018","Q3","KATHMANDU","MUMBAI","11619","11470","19.6","14.6"
"2018","Q3","KATHMANDU","VARANASI","692","675","0.0","0.0"
"2018","Q3","KIGALI","MUMBAI","3547","4199","0.0","0.0"
"2018","Q3","KUALALUMPUR","AMRITSAR","8388","8846","0.0","0.0"
"2018","Q3","KUALALUMPUR","BENGALURU","30783","30736","333.7","373.5"
"2018","Q3","KUALALUMPUR","BHUBANESWAR","6444","6879","0.0","0.0"
"2018","Q3","KUALALUMPUR","CHENNAI","71061","72296","982.0","1150.2"
"2018","Q3","KUALALUMPUR","DELHI","57906","58804","1552.8","1861.0"
"2018","Q3","KUALALUMPUR","HYDERABAD","26334","26601","148.8","254.7"
"2018","Q3","KUALALUMPUR","KOCHI","27992","26969","37.6","49.0"
"2018","Q3","KUALALUMPUR","KOLKATA","13648","13229","41.7","119.3"
"2018","Q3","KUALALUMPUR","MUMBAI","31273","31910","1058.3","903.2"
"2018","Q3","KUALALUMPUR","TIRUCHIRAPALLY","57661","55223","0.0","357.1"
"2018","Q3","KUALALUMPUR","TRIVANDRUM","5360","5103","4.3","0.0"
"2018","Q3","KUALALUMPUR","VISAKHAPATNAM","6539","6106","66.2","71.0"
"2018","Q3","KUNMING","DELHI","4815","5053","0.0","0.0"
"2018","Q3","KUNMING","KOLKATA","8158","7970","88.5","87.0"
"2018","Q3","KUWAIT","AHMEDABAD","4928","4782","23.1","35.9"
"2018","Q3","KUWAIT","BENGALURU","2712","4326","1.4","14.4"
"2018","Q3","KUWAIT","CHENNAI","15552","17135","343.5","864.0"
"2018","Q3","KUWAIT","DELHI","17230","21840","24.8","314.5"
"2018","Q3","KUWAIT","GOA","1437","1433","0.6","0.0"
"2018","Q3","KUWAIT","HYDERABAD","1375","1903","0.1","1.2"
"2018","Q3","KUWAIT","KOCHI","11261","13679","182.0","350.1"
"2018","Q3","KUWAIT","KOZHIKODE","8736","8585","6.9","8.9"
"2018","Q3","KUWAIT","MANGALORE","2559","3345","0.3","0.0"
"2018","Q3","KUWAIT","MUMBAI","41695","47298","108.1","775.8"
"2018","Q3","KUWAIT","TRIVANDRUM","7730","8923","5.4","44.7"
"2018","Q3","LAHORE","DELHI","501","1064","0.1","0.4"
"2018","Q3","LEIPZIG","BENGALURU","0","0","0.0","6.5"
"2018","Q3","LEIPZIG","DELHI","0","0","1500.2","3623.8"
"2018","Q3","LONDON","AHMEDABAD","7556","8658","255.2","284.2"
